2, 33, 826, W
3, 33, 827, R
1, 30, 828, R
0, 30, 829, R
3, 32, 830, W
2, 34, 831, W
0, 31, 832, R
1, 31, 833, W
1, 33, 834, R
0, 31, 835, R
2, 30, 836, R
2, 33, 837, R
3, 34, 838, W
2, 33, 839, R
1, 34, 840, R
2, 34, 841, W
1, 31, 842, R
1, 31, 843, W
1, 30, 844, R
3, 30, 845, W
2, 33, 846, W
1, 31, 847, R
2, 34, 848, W
2, 32, 849, W
1, 34, 850, W
3, 31, 851, W
0, 30, 852, W
0, 32, 853, W
2, 30, 854, R
1, 33, 855, W
2, 33, 856, R
0, 33, 857, W
2, 31, 858, R
0, 31, 859, R
0, 33, 860, W
1, 31, 861, R
3, 33, 862, W
3, 32, 863, R
2, 34, 864, W
1, 32, 865, W
0, 33, 866, W
3, 33, 867, R
0, 33, 868, W
3, 32, 869, R
2, 34, 870, R
3, 32, 871, W
3, 32, 872, W
0, 30, 873, R
1, 33, 874, W
0, 32, 875, W
0, 30, 876, R
0, 34, 877, R
2, 31, 878, W
2, 34, 879, R
2, 34, 880, R
0, 31, 881, R
0, 31, 882, R
0, 32, 883, R
1, 34, 884, R
0, 30, 885, R
1, 30, 886, R
3, 30, 887, R
3, 32, 888, W
0, 34, 889, R
0, 34, 890, W
0, 34, 891, W
0, 33, 892, R
3, 30, 893, R
0, 31, 894, W
1, 33, 895, R
3, 32, 896, R
0, 33, 897, R
0, 31, 898, W
2, 30, 899, W
2, 32, 900, R
1, 33, 901, R
3, 34, 902, W
2, 30, 903, R
1, 30, 904, R
2, 34, 905, W
0, 31, 906, W
2, 34, 907, W
1, 33, 908, R
1, 30, 909, W
3, 34, 910, W
1, 30, 911, W
0, 31, 912, W
1, 32, 913, R
0, 31, 914, W
2, 30, 915, W
1, 32, 916, W
1, 32, 917, W
1, 33, 918, R
0, 34, 919, W
1, 31, 920, W
0, 34, 921, R
1, 31, 922, W
2, 34, 923, W
3, 30, 924, R
3, 30, 925, W
3, 30, 926, R
0, 32, 927, W
2, 31, 928, R
0, 33, 929, R
1, 32, 930, W
2, 32, 931, R
2, 33, 932, W
0, 31, 933, W
0, 33, 934, W
1, 30, 935, W
3, 34, 936, R
0, 33, 937, R
2, 32, 938, R
3, 33, 939, R
2, 30, 940, W
3, 32, 941, R
1, 32, 942, R
2, 32, 943, W
3, 32, 944, W
0, 30, 945, W
3, 33, 946, W
2, 30, 947, R
3, 32, 948, W
3, 32, 949, W
2, 32, 950, R
1, 30, 951, W
0, 30, 952, W
1, 34, 953, R
3, 32, 954, W
0, 31, 955, W
1, 30, 956, R
1, 34, 957, R
0, 32, 958, R
1, 30, 959, W
0, 32, 960, R
0, 30, 961, W
1, 34, 962, W
0, 30, 963, R
0, 30, 964, R
3, 32, 965, R
2, 33, 966, R
3, 31, 967, W
2, 33, 968, W
0, 31, 969, W
2, 30, 970, R
2, 31, 971, W
2, 34, 972, R
3, 31, 973, R
2, 30, 974, R
1, 33, 975, R
0, 33, 976, W
1, 30, 977, W
1, 30, 978, R
3, 31, 979, W
1, 31, 980, W
1, 33, 981, R
0, 31, 982, W
3, 32, 983, W
0, 32, 984, W
1, 31, 985, W
1, 34, 986, W
0, 34, 987, R
2, 32, 988, R
3, 34, 989, W
2, 33, 990, R
2, 33, 991, R
1, 31, 992, R
0, 34, 993, R
2, 33, 994, R
1, 34, 995, W
1, 30, 996, R
0, 34, 997, R
2, 30, 998, R
1, 32, 999, R
0, 31, 1000, R
3, 30, 1001, W
3, 33, 1002, R
1, 31, 1003, R
2, 31, 1004, W
1, 33, 1005, W
1, 33, 1006, W
3, 30, 1007, R
1, 34, 1008, W
2, 34, 1009, W
3, 33, 1010, W
2, 34, 1011, R
3, 34, 1012, R
3, 33, 1013, W
0, 32, 1014, R
3, 34, 1015, W
0, 34, 1016, W
1, 31, 1017, R
2, 31, 1018, R
2, 31, 1019, R
1, 34, 1020, R
3, 33, 1021, R
2, 31, 1022, W
0, 34, 1023, W
3, 31, 1024, R
2, 31, 1025, R
1, 32, 1026, R
1, 34, 1027, R
3, 32, 1028, W
3, 32, 1029, W
0, 34, 1030, W
1, 32, 1031, R
3, 31, 1032, W
2, 32, 1033, W
3, 30, 1034, R
1, 30, 1035, R
2, 31, 1036, R
2, 34, 1037, W
2, 33, 1038, W
3, 33, 1039, R
3, 32, 1040, W
0, 34, 1041, R
2, 34, 1042, W
0, 31, 1043, W
1, 33, 1044, R
3, 32, 1045, R
0, 31, 1046, W
2, 31, 1047, W
2, 30, 1048, W
0, 32, 1049, W
0, 32, 1050, R
3, 31, 1051, W
0, 33, 1052, R
1, 33, 1053, R
0, 31, 1054, R
3, 30, 1055, R
2, 32, 1056, R
3, 34, 1057, W
2, 33, 1058, R
1, 30, 1059, W
3, 30, 1060, W
0, 30, 1061, W
2, 32, 1062, R
0, 33, 1063, R
2, 31, 1064, W
1, 33, 1065, W
2, 34, 1066, W
1, 31, 1067, W
1, 34, 1068, R
1, 30, 1069, W
0, 30, 1070, R
3, 31, 1071, R
3, 33, 1072, W
1, 32, 1073, R
0, 34, 1074, W
2, 32, 1075, R
2, 30, 1076, R
2, 31, 1077, W
3, 32, 1078, R
1, 33, 1079, W
0, 32, 1080, R
1, 33, 1081, W
2, 31, 1082, R
0, 33, 1083, W
1, 32, 1084, W
3, 34, 1085, R
2, 30, 1086, W
1, 31, 1087, W
2, 33, 1088, R
2, 31, 1089, R
2, 32, 1090, W
1, 33, 1091, R
3, 34, 1092, R
3, 30, 1093, W
1, 32, 1094, R
1, 31, 1095, W
2, 30, 1096, R
1, 32, 1097, W
2, 30, 1098, W
2, 33, 1099, W
1, 32, 1100, W
1, 34, 1101, R
2, 34, 1102, R
2, 33, 1103, R
1, 30, 1104, W
2, 32, 1105, W
1, 30, 1106, R
3, 34, 1107, R
1, 34, 1108, R
3, 34, 1109, W
3, 33, 1110, W
0, 34, 1111, R
3, 32, 1112, W
0, 33, 1113, R
0, 34, 1114, R
0, 31, 1115, W
3, 34, 1116, R
1, 30, 1117, W
0, 31, 1118, R
2, 34, 1119, W
2, 33, 1120, W
3, 30, 1121, W
0, 33, 1122, R
2, 31, 1123, R
1, 33, 1124, W
0, 31, 1125, W
1, 33, 1126, R
3, 34, 1127, W
3, 33, 1128, W
1, 30, 1129, W
3, 30, 1130, W
0, 30, 1131, R
2, 30, 1132, R
1, 30, 1133, R
1, 31, 1134, R
1, 34, 1135, W
1, 33, 1136, W
2, 33, 1137, R
1, 32, 1138, R
0, 34, 1139, R
3, 31, 1140, R
2, 30, 1141, R
3, 33, 1142, W
2, 32, 1143, R
0, 31, 1144, R
3, 31, 1145, W
3, 33, 1146, R
3, 30, 1147, R
3, 30, 1148, R
1, 32, 1149, R
0, 32, 1150, W
3, 32, 1151, W
2, 33, 1152, R
0, 32, 1153, W
1, 32, 1154, W
3, 34, 1155, R
2, 33, 1156, R
0, 33, 1157, W
0, 33, 1158, W
3, 33, 1159, W
0, 32, 1160, R
0, 30, 1161, R
3, 31, 1162, R
3, 33, 1163, W
3, 31, 1164, W
0, 34, 1165, R
1, 34, 1166, R
1, 31, 1167, R
3, 30, 1168, W
3, 30, 1169, W
2, 33, 1170, R
1, 33, 1171, W
0, 34, 1172, W
1, 33, 1173, R
1, 33, 1174, W
3, 33, 1175, W
1, 32, 1176, R
0, 33, 1177, R
1, 34, 1178, W
0, 30, 1179, R
3, 30, 1180, R
2, 33, 1181, W
0, 30, 1182, R
3, 32, 1183, R
3, 33, 1184, R
1, 30, 1185, W
3, 30, 1186, R
2, 32, 1187, W
2, 32, 1188, W
1, 31, 1189, R
2, 32, 1190, W
3, 34, 1191, R
3, 30, 1192, W
1, 32, 1193, W
0, 33, 1194, W
3, 30, 1195, W
0, 31, 1196, W
2, 33, 1197, W
2, 30, 1198, W
3, 32, 1199, W
3, 31, 1200, R
1, 30, 1201, W
1, 31, 1202, R
3, 33, 1203, W
3, 31, 1204, R
1, 34, 1205, W
1, 34, 1206, W
0, 33, 1207, W
3, 31, 1208, R
2, 32, 1209, W
3, 30, 1210, R
0, 33, 1211, W
3, 32, 1212, W
2, 30, 1213, W
0, 32, 1214, R
3, 31, 1215, R
1, 31, 1216, R
0, 32, 1217, R
2, 30, 1218, W
0, 31, 1219, R
1, 34, 1220, W
3, 32, 1221, R
0, 32, 1222, W
3, 32, 1223, R
0, 30, 1224, W
3, 31, 1225, W
3, 34, 1226, W
0, 32, 1227, R
2, 33, 1228, W
1, 32, 1229, W
0, 33, 1230, W
0, 32, 1231, W
0, 31, 1232, R
0, 30, 1233, R
3, 33, 1234, W
2, 33, 1235, W
1, 31, 1236, W
3, 34, 1237, W
1, 31, 1238, W
0, 30, 1239, W
3, 30, 1240, W
0, 31, 1241, W
1, 34, 1242, R
3, 31, 1243, W
2, 33, 1244, W
3, 32, 1245, W
0, 34, 1246, W
1, 34, 1247, R
3, 31, 1248, R
3, 30, 1249, W
0, 34, 1250, R
0, 32, 1251, R
1, 31, 1252, R
1, 33, 1253, W
1, 32, 1254, W
2, 30, 1255, R
1, 34, 1256, R
2, 32, 1257, R
2, 33, 1258, R
0, 34, 1259, R
1, 34, 1260, R
0, 33, 1261, W
1, 33, 1262, W
3, 34, 1263, W
3, 30, 1264, W
1, 34, 1265, R
0, 30, 1266, W
3, 30, 1267, W
3, 33, 1268, R
2, 30, 1269, W
1, 31, 1270, W
0, 33, 1271, R
2, 31, 1272, W
2, 31, 1273, W
1, 33, 1274, W
2, 34, 1275, R
2, 31, 1276, R
0, 33, 1277, W
0, 33, 1278, R
0, 34, 1279, R
1, 34, 1280, W
1, 32, 1281, W
3, 31, 1282, W
1, 31, 1283, W
1, 30, 1284, R
2, 31, 1285, R
2, 33, 1286, R
2, 34, 1287, R
1, 31, 1288, R
0, 33, 1289, W
2, 30, 1290, R
0, 30, 1291, W
2, 31, 1292, R
3, 33, 1293, R
1, 30, 1294, R
1, 33, 1295, W
2, 34, 1296, W
2, 30, 1297, W
1, 31, 1298, R
2, 30, 1299, W
2, 34, 1300, W
2, 33, 1301, W
0, 31, 1302, W
3, 32, 1303, R
2, 32, 1304, W
2, 34, 1305, W
0, 30, 1306, W
3, 30, 1307, W
1, 33, 1308, R
1, 32, 1309, W
1, 33, 1310, W
2, 31, 1311, W
2, 32, 1312, W
0, 30, 1313, W
3, 30, 1314, R
3, 32, 1315, W
2, 34, 1316, W
3, 31, 1317, W
2, 31, 1318, R
3, 33, 1319, W
3, 30, 1320, W
2, 33, 1321, R
2, 31, 1322, R
1, 31, 1323, R
1, 34, 1324, R
1, 33, 1325, W
2, 33, 1326, W
2, 30, 1327, W
0, 32, 1328, R
1, 32, 1329, W
3, 33, 1330, R
2, 31, 1331, W
3, 31, 1332, R
2, 34, 1333, R
2, 34, 1334, R
3, 31, 1335, R
2, 33, 1336, R
2, 34, 1337, W
1, 34, 1338, W
2, 33, 1339, W
0, 30, 1340, W
1, 32, 1341, W
2, 33, 1342, W
0, 31, 1343, W
3, 31, 1344, W
3, 31, 1345, W
2, 33, 1346, W
3, 34, 1347, W
2, 33, 1348, W
3, 33, 1349, W
0, 33, 1350, R
3, 30, 1351, W
1, 32, 1352, W
3, 33, 1353, W
3, 34, 1354, W
0, 34, 1355, W
2, 30, 1356, R
3, 33, 1357, W
1, 32, 1358, R
0, 34, 1359, W
1, 31, 1360, R
3, 32, 1361, W
0, 34, 1362, R
2, 34, 1363, R
